,0,ACC
0,1387.0,1.0
1,1129.0,1.0
2,1731.0,1.0
3,976.0,1.0
4,1416.0,1.0
5,1762.0,1.0
6,1581.0,1.0
7,1354.0,1.0
8,1275.0,1.0
9,1438.0,1.0
