,0,ACC
0,1260.0,0.7756410256410257
1,1242.0,0.7743589743589744
2,1211.0,0.7756410256410257
3,1285.0,0.7897435897435898
4,1014.0,0.7756410256410258
5,1237.0,0.8064102564102564
6,1254.0,0.7756410256410257
7,1254.0,0.7910256410256411
8,1009.0,0.7756410256410257
9,1308.0,0.7897435897435898
