,0,ACC
0,1269.0,0.8730769230769232
1,1215.0,0.841025641025641
2,1268.0,0.8564102564102564
3,1221.0,0.8564102564102564
4,1257.0,0.8564102564102564
5,1268.0,0.8551282051282051
6,1260.0,0.8730769230769232
7,1198.0,0.8564102564102564
8,1305.0,0.8564102564102564
9,1226.0,0.8717948717948717
