,0,ACC
0,1241.0,0.7076923076923077
1,1221.0,0.7064102564102563
2,1268.0,0.7064102564102563
3,1251.0,0.7076923076923077
4,1221.0,0.7064102564102563
5,1200.0,0.7064102564102563
6,1215.0,0.7076923076923077
7,1201.0,0.7064102564102563
8,1178.0,0.7064102564102563
9,1172.0,0.7064102564102563
