,0,ACC
0,4879.0,0.9038095238095238
1,3496.0,0.959047619047619
2,5330.0,0.959047619047619
3,4220.0,0.9457142857142857
4,3300.0,0.96
5,3375.0,0.9457142857142857
6,4563.0,0.9199999999999999
7,4257.0,0.9066666666666666
8,5244.0,0.9057142857142857
9,4967.0,0.959047619047619
