,0,ACC
0,4835.0,0.9857142857142858
1,5700.0,0.9857142857142858
2,4274.0,0.9857142857142858
3,4320.0,0.9857142857142858
4,5717.0,0.9857142857142858
5,5681.0,0.9857142857142858
6,5880.0,0.9857142857142858
7,2545.0,0.9857142857142858
8,3778.0,0.9857142857142858
9,4064.0,0.9857142857142858
