,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9811217795081412,1.0746864730979484,1.2028778324986538,1.20702067780481,1.0725316023374993,1.1544127246470284,1.151096837494965,1.1865975741072718,1.1680217862251054,0.8016327122785767
2,4.115141726205014,4.6022317970480735,2.239610828596007,1.20702067780481,3.280795757626025,1.1544127246470284,2.2445344154620877,1.1865975741072718,1.1680217862251054,0.8016327122785767
3,7.2922730921125005,4.6022317970480735,3.3975146781243954,1.20702067780481,5.2621244498434745,3.5368290420249098,3.3582655747435792,2.374086189794572,1.1680217862251054,0.8016327122785767
4,9.315727196128519,6.813595834464607,3.3975146781243954,1.20702067780481,6.33613261699398,6.906977328593042,3.3582655747435792,4.695111594643386,1.1680217862251054,0.8016327122785767
5,10.427209225451735,6.813595834464607,3.3975146781243954,1.20702067780481,8.267327302251406,10.440721521365203,7.781844667390769,4.695111594643386,1.1680217862251054,0.8016327122785767
6,13.598917863362587,9.097754967765622,4.556916226296219,1.20702067780481,9.33209691795297,10.440721521365203,8.892438424254992,6.904478902693896,1.1680217862251054,0.8016327122785767
7,14.572095062484744,9.097754967765622,8.01492839779074,1.20702067780481,10.23450536397783,11.61332423392039,10.013391766489933,10.277325031262237,1.1680217862251054,0.8016327122785767
8,15.588874710365895,10.205897972419498,15.792370481306474,1.20702067780481,10.23450536397783,11.61332423392039,10.013391766489933,10.277325031262237,2.2656570501743496,0.8016327122785767
9,16.569878394607287,13.479705390086503,17.85782986541756,2.365722878130881,10.23450536397783,12.814436494509037,12.333306819555728,10.277325031262237,2.2656570501743496,0.8016327122785767
10,18.63630440314094,13.479705390086503,17.85782986541756,3.5922965705480148,15.630695349796735,12.814436494509037,14.644117132786047,10.277325031262237,2.2656570501743496,0.8016327122785767
11,20.623301260693196,13.479705390086503,20.144662551458044,3.5922965705480148,16.691907257443024,15.123436488538555,14.644117132786047,13.633283585993688,2.2656570501743496,0.8016327122785767
12,21.658837007904157,14.571833800923079,21.252534104217197,4.725745252532796,16.691907257443024,16.236493589528354,16.89560417152991,14.756444093212552,4.408968010430336,0.8016327122785767
13,21.658837007904157,22.310646326841727,23.535836262657295,5.703630568174048,16.691907257443024,16.236493589528354,16.89560417152991,14.756444093212552,4.408968010430336,0.8016327122785767
14,22.76349353083034,23.437910194164854,24.656410218943165,5.703630568174048,17.68184161184344,16.236493589528354,16.89560417152991,21.414015392276962,4.408968010430336,0.8016327122785767
15,23.7529240451676,23.437910194164854,24.656410218943165,6.789306161085308,17.68184161184344,20.774122131506438,17.985435300099937,22.528417610024576,6.592000014886118,0.8016327122785767
16,23.7529240451676,23.437910194164854,24.656410218943165,6.789306161085308,20.806784498969606,20.774122131506438,20.203010862710215,27.012420861490003,7.765478313684251,0.8016327122785767
17,23.7529240451676,24.483872121166943,25.764152727408135,9.095661812449663,24.029254429284492,20.774122131506438,22.38413805448641,28.148763652567478,7.765478313684251,0.8016327122785767
18,23.7529240451676,24.483872121166943,25.764152727408135,11.342963023926922,25.02148865417082,26.336977895861807,22.38413805448641,29.26501246879444,8.846838296738335,0.8016327122785767
19,24.760417616625276,24.483872121166943,25.764152727408135,11.342963023926922,25.02148865417082,29.73411335747762,24.55241344989607,29.26501246879444,13.273933868255178,0.8016327122785767
20,24.760417616625276,25.552411702149563,26.848092199192497,13.575627097942736,25.02148865417082,31.961144744100835,27.823578713802014,30.38167269148248,13.273933868255178,0.8016327122785767
21,25.74692589576454,26.519919022235467,28.00399775559802,18.142577471405144,25.02148865417082,31.961144744100835,28.913864812014545,31.50592874476066,14.382520187671355,0.8016327122785767
22,27.83794042680995,26.519919022235467,28.00399775559802,19.336929970454335,28.119947548180704,33.11167963084684,30.06295467254351,32.667811347760036,15.53718691329252,0.8016327122785767
23,27.83794042680995,28.737476161164214,28.00399775559802,21.54394496362764,28.119947548180704,33.11167963084684,31.169303188773274,32.667811347760036,21.006266264960683,0.8016327122785767
24,28.76967848288373,29.84835162142492,28.00399775559802,21.54394496362764,28.119947548180704,33.11167963084684,31.169303188773274,33.77721623733248,28.854247859053764,0.8016327122785767
25,28.76967848288373,29.84835162142492,29.10353520761067,30.36735319916766,28.119947548180704,33.11167963084684,31.169303188773274,33.77721623733248,29.931302171501095,0.8016327122785767
26,28.76967848288373,29.84835162142492,29.10353520761067,37.1462945912892,31.120457566718677,33.11167963084684,31.169303188773274,34.99776482667288,29.931302171501095,0.8016327122785767
27,36.30462152785819,29.84835162142492,29.10353520761067,37.1462945912892,32.127234205857164,35.56995994673388,31.169303188773274,34.99776482667288,29.931302171501095,0.8016327122785767
28,36.30462152785819,29.84835162142492,39.037643040310826,37.1462945912892,33.193126373157,35.56995994673388,31.169303188773274,34.99776482667288,29.931302171501095,0.8016327122785767
29,36.30462152785819,39.7756314641401,39.037643040310826,37.1462945912892,34.26584653044179,35.56995994673388,31.169303188773274,34.99776482667288,29.931302171501095,0.8016327122785767
30,36.30462152785819,39.7756314641401,39.037643040310826,37.1462945912892,34.26584653044179,35.56995994673388,31.169303188773274,34.99776482667288,40.931302171501095,0.8016327122785767
31,36.30462152785819,39.7756314641401,41.23951309026927,37.1462945912892,35.312636482578746,35.56995994673388,37.828554004922644,34.99776482667288,42.023391353256365,0.8016327122785767
32,36.30462152785819,40.91184693935013,41.23951309026927,38.303347045752965,36.34851437925292,35.56995994673388,41.042200587166704,38.341001685281725,43.13736208605545,0.8016327122785767
33,36.30462152785819,40.91184693935013,41.23951309026927,38.303347045752965,37.33446572222662,42.290186721770986,41.042200587166704,38.341001685281725,46.43118396804465,0.8016327122785767
34,44.87742490295699,40.91184693935013,41.23951309026927,38.303347045752965,37.33446572222662,42.290186721770986,41.042200587166704,38.341001685281725,48.85838059294585,0.8016327122785767
35,44.87742490295699,42.07665776886846,41.23951309026927,38.303347045752965,45.98665908702938,42.290186721770986,41.042200587166704,38.341001685281725,50.04137639862474,0.8016327122785767
36,44.87742490295699,42.07665776886846,41.23951309026927,48.20660293421431,45.98665908702938,43.3869308333096,41.042200587166704,38.341001685281725,50.04137639862474,0.8016327122785767
37,44.87742490295699,42.07665776886846,41.23951309026927,49.32860524419669,45.98665908702938,44.46842754766007,41.042200587166704,44.968966935837365,52.209912123736245,0.8016327122785767
38,44.87742490295699,42.07665776886846,41.23951309026927,49.32860524419669,46.99340554630441,45.61843408400898,46.51529583563447,47.20468798925454,53.344342826227376,0.8016327122785767
39,44.87742490295699,42.07665776886846,49.0065776356482,49.32860524419669,46.99340554630441,46.71658767031201,46.51529583563447,47.20468798925454,55.47912469454551,0.8016327122785767
40,44.87742490295699,50.90184401876704,50.196208682052045,49.32860524419669,47.97858825000195,46.71658767031201,46.51529583563447,47.20468798925454,55.47912469454551,0.8016327122785767
41,52.36777879804719,53.19443330148011,50.196208682052045,50.54566206639345,47.97858825000195,46.71658767031201,46.51529583563447,47.20468798925454,55.47912469454551,0.8016327122785767
42,53.45418871317137,53.19443330148011,50.196208682052045,51.647291168189895,47.97858825000195,46.71658767031201,49.759488119430614,48.34018948206273,59.911391901020494,0.8016327122785767
43,53.45418871317137,53.19443330148011,50.196208682052045,51.647291168189895,47.97858825000195,54.418118100727874,49.759488119430614,49.45988421528562,62.09016673738176,0.8016327122785767
44,53.45418871317137,53.19443330148011,50.196208682052045,51.647291168189895,56.62601298667661,55.623292250355654,49.759488119430614,49.45988421528562,63.23756785107933,0.8016327122785767
45,53.45418871317137,53.19443330148011,50.196208682052045,52.72998578267302,56.62601298667661,56.76711620916263,49.759488119430614,58.23336564199549,63.23756785107933,0.8016327122785767
46,53.45418871317137,54.30853144036863,50.196208682052045,52.72998578267302,56.62601298667661,56.76711620916263,58.55739350522171,58.23336564199549,64.32556432639973,0.8016327122785767
47,53.45418871317137,54.30853144036863,59.02885304897348,52.72998578267302,56.62601298667661,56.76711620916263,58.55739350522171,58.23336564199549,66.49291995947826,0.8016327122785767
48,53.45418871317137,54.30853144036863,61.158771020652594,59.41772304898975,56.62601298667661,56.76711620916263,58.55739350522171,60.41571040399962,66.49291995947826,0.8016327122785767
49,58.93804472470404,54.30853144036863,61.158771020652594,59.41772304898975,59.75128999884705,56.76711620916263,58.55739350522171,60.41571040399962,68.88378693577522,0.8016327122785767
50,58.93804472470404,64.23688896729652,61.158771020652594,59.41772304898975,59.75128999884705,56.76711620916263,58.55739350522171,60.41571040399962,69.95542940884731,0.8016327122785767
