,0,ACC
0,1335.0,1.0
1,1176.0,1.0
2,1127.0,1.0
3,1344.0,1.0
4,1340.0,1.0
5,1334.0,1.0
6,1439.0,1.0
7,1155.0,1.0
8,1398.0,1.0
9,1147.0,1.0
