,0,ACC
0,1510.0,0.8772058823529412
1,1427.0,0.8772058823529412
2,1359.0,0.8897058823529411
3,1482.0,0.9014705882352942
4,1356.0,0.8889705882352942
5,1363.0,0.8772058823529412
6,1389.0,0.8889705882352942
7,1450.0,0.8772058823529412
8,1476.0,0.8779411764705882
9,1408.0,0.8772058823529412
