,0,ACC
0,1337.0,1.0
1,1397.0,1.0
2,1308.0,1.0
3,1321.0,1.0
4,1420.0,1.0
5,1364.0,1.0
6,1384.0,1.0
7,1366.0,1.0
8,1403.0,1.0
9,1398.0,1.0
