,0,ACC
0,1411.0,1.0
1,1449.0,1.0
2,1382.0,1.0
3,1369.0,1.0
4,1341.0,1.0
5,1409.0,1.0
6,1412.0,0.9882352941176471
7,1459.0,1.0
8,1367.0,1.0
9,1146.0,1.0
