,0,ACC
0,1178.0,0.8717948717948719
1,1150.0,0.8564102564102564
2,912.0,0.8884615384615385
3,1415.0,0.8871794871794872
4,1107.0,0.8564102564102564
5,1197.0,0.873076923076923
6,1041.0,0.8717948717948719
7,1512.0,0.8576923076923076
8,1477.0,0.8871794871794872
9,1250.0,0.8564102564102564
