,0, Best Global,Best Classifier
0,1,1.0,Ridge
1,2,1.0,Ridge
2,3,1.0,Ridge
3,8,1.0,Ridge
4,10,1.0,Ridge
5,11,1.0,Ridge
6,12,1.0,Ridge
7,14,1.0,Ridge
8,15,1.0,Ridge
9,17,1.0,Ridge
10,19,1.0,Ridge
11,21,1.0,Ridge
12,30,1.0,Ridge
13,31,1.0,Ridge
14,33,1.0,Ridge
15,34,1.0,Ridge
16,35,1.0,Ridge
17,36,1.0,Ridge
18,37,1.0,Ridge
19,38,1.0,Ridge
20,40,1.0,Ridge
21,46,1.0,Ridge
22,49,1.0,Ridge
23,51,1.0,Ridge
24,53,1.0,Ridge
25,54,1.0,Ridge
26,56,1.0,Ridge
27,58,1.0,Ridge
28,59,1.0,Ridge
29,61,1.0,Ridge
30,62,1.0,Ridge
31,63,1.0,Ridge
32,67,1.0,Ridge
33,68,1.0,Ridge
34,72,1.0,Ridge
35,74,1.0,Ridge
36,75,1.0,Ridge
37,76,1.0,Ridge
38,78,1.0,Ridge
39,79,1.0,Ridge
40,80,1.0,Ridge
41,85,1.0,Ridge
42,86,1.0,Ridge
43,87,1.0,Ridge
44,89,1.0,Ridge
45,93,1.0,Ridge
46,94,1.0,Ridge
47,95,1.0,Ridge
48,97,1.0,Ridge
49,98,1.0,Ridge
50,99,1.0,Ridge
51,100,1.0,Ridge
52,102,1.0,Ridge
53,104,1.0,Ridge
54,106,1.0,Ridge
55,107,1.0,Ridge
56,110,1.0,Ridge
57,113,1.0,Ridge
58,114,1.0,Ridge
59,116,1.0,Ridge
60,117,1.0,Ridge
61,119,1.0,Ridge
62,120,1.0,Ridge
63,122,1.0,Ridge
64,123,1.0,Ridge
65,124,1.0,Ridge
66,125,1.0,Ridge
67,126,1.0,Ridge
68,128,1.0,Ridge
69,129,1.0,Ridge
70,131,1.0,Ridge
71,132,1.0,Ridge
72,133,1.0,Ridge
73,135,1.0,Ridge
74,136,1.0,Ridge
75,137,1.0,Ridge
76,146,1.0,Ridge
77,147,1.0,Ridge
78,149,1.0,Ridge
79,151,1.0,Ridge
80,153,1.0,Ridge
81,155,1.0,Ridge
82,156,1.0,Ridge
83,158,1.0,Ridge
84,159,1.0,Ridge
85,160,1.0,Ridge
86,163,1.0,Ridge
87,166,1.0,Ridge
88,171,1.0,Ridge
89,173,1.0,Ridge
90,176,1.0,Ridge
91,177,1.0,Ridge
92,180,1.0,Ridge
93,181,1.0,Ridge
94,182,1.0,Ridge
95,185,1.0,Ridge
96,186,1.0,Ridge
97,189,1.0,Ridge
98,190,1.0,Ridge
99,191,1.0,Ridge
100,192,1.0,Ridge
101,193,1.0,Ridge
102,194,1.0,Ridge
103,201,1.0,Ridge
104,202,1.0,Ridge
105,205,1.0,Ridge
106,206,1.0,Ridge
107,207,1.0,Ridge
108,211,1.0,Ridge
109,212,1.0,Ridge
110,213,1.0,Ridge
111,216,1.0,Ridge
112,218,1.0,Ridge
113,226,1.0,Ridge
114,228,1.0,Ridge
115,229,1.0,Ridge
116,231,1.0,Ridge
117,233,1.0,Ridge
118,236,1.0,Ridge
119,241,1.0,Ridge
120,242,1.0,Ridge
121,245,1.0,Ridge
122,248,1.0,Ridge
123,250,1.0,Ridge
124,254,1.0,Ridge
125,255,1.0,Ridge
126,256,1.0,Ridge
127,268,1.0,Ridge
128,269,1.0,Ridge
129,270,1.0,Ridge
130,272,1.0,Ridge
131,273,1.0,Ridge
132,274,1.0,Ridge
133,276,1.0,Ridge
134,278,1.0,Ridge
135,280,1.0,Ridge
136,281,1.0,Ridge
137,282,1.0,Ridge
138,285,1.0,Ridge
139,287,1.0,Ridge
140,290,1.0,Ridge
141,291,1.0,Ridge
142,292,1.0,Ridge
143,293,1.0,Ridge
144,296,1.0,Ridge
145,297,1.0,Ridge
146,298,1.0,Ridge
147,300,1.0,Ridge
148,303,1.0,Ridge
149,304,1.0,Ridge
150,305,1.0,Ridge
151,306,1.0,Ridge
152,307,1.0,Ridge
153,308,1.0,Ridge
154,312,1.0,Ridge
155,316,1.0,Ridge
156,317,1.0,Ridge
157,318,1.0,Ridge
158,320,1.0,Ridge
159,321,1.0,Ridge
160,324,1.0,Ridge
161,325,1.0,Ridge
162,326,1.0,Ridge
163,327,1.0,Ridge
164,328,1.0,Ridge
165,329,1.0,Ridge
166,331,1.0,Ridge
167,332,1.0,Ridge
168,333,1.0,Ridge
169,338,1.0,Ridge
170,341,1.0,Ridge
171,344,1.0,Ridge
172,345,1.0,Ridge
173,346,1.0,Ridge
174,348,1.0,Ridge
175,349,1.0,Ridge
176,350,1.0,Ridge
177,351,1.0,Ridge
178,354,1.0,Ridge
179,355,1.0,Ridge
180,357,1.0,Ridge
181,359,1.0,Ridge
182,360,1.0,Ridge
183,364,1.0,Ridge
184,365,1.0,Ridge
185,367,1.0,Ridge
186,369,1.0,Ridge
187,370,1.0,Ridge
188,371,1.0,Ridge
189,376,1.0,Ridge
190,377,1.0,Ridge
191,379,1.0,Ridge
192,381,1.0,Ridge
193,382,1.0,Ridge
194,383,1.0,Ridge
195,385,1.0,Ridge
196,387,1.0,Ridge
197,392,1.0,Ridge
198,395,1.0,Ridge
199,397,1.0,Ridge
200,398,1.0,Ridge
201,401,1.0,Ridge
202,402,1.0,Ridge
203,403,1.0,Ridge
204,406,1.0,Ridge
205,407,1.0,Ridge
206,414,1.0,Ridge
207,417,1.0,Ridge
208,420,1.0,Ridge
209,422,1.0,Ridge
210,424,1.0,Ridge
211,426,1.0,Ridge
212,428,1.0,Ridge
213,433,1.0,Ridge
214,436,1.0,Ridge
215,437,1.0,Ridge
216,438,1.0,Ridge
217,440,1.0,Ridge
218,443,1.0,Ridge
219,447,1.0,Ridge
220,453,1.0,Ridge
221,454,1.0,Ridge
222,455,1.0,Ridge
223,459,1.0,Ridge
224,463,1.0,Ridge
225,465,1.0,Ridge
226,467,1.0,Ridge
227,468,1.0,Ridge
228,469,1.0,Ridge
229,470,1.0,Ridge
230,473,1.0,Ridge
231,474,1.0,Ridge
232,476,1.0,Ridge
233,478,1.0,Ridge
234,479,1.0,Ridge
235,482,1.0,Ridge
236,483,1.0,Ridge
237,484,1.0,Ridge
238,486,1.0,Ridge
239,487,1.0,Ridge
240,488,1.0,Ridge
241,489,1.0,Ridge
242,490,1.0,Ridge
243,491,1.0,Ridge
244,492,1.0,Ridge
245,496,1.0,Ridge
246,498,1.0,Ridge
247,499,1.0,Ridge
248,500,1.0,Ridge
249,501,1.0,Ridge
250,502,1.0,Ridge
251,503,1.0,Ridge
252,504,1.0,Ridge
253,505,1.0,Ridge
254,507,1.0,Ridge
255,508,1.0,Ridge
256,510,1.0,Ridge
257,513,1.0,Ridge
258,516,1.0,Ridge
259,517,1.0,Ridge
260,518,1.0,Ridge
261,519,1.0,Ridge
262,520,1.0,Ridge
263,522,1.0,Ridge
264,524,1.0,Ridge
265,525,1.0,Ridge
266,526,1.0,Ridge
267,528,1.0,Ridge
268,530,1.0,Ridge
269,532,1.0,Ridge
270,533,1.0,Ridge
271,534,1.0,Ridge
272,535,1.0,Ridge
273,538,1.0,Ridge
274,539,1.0,Ridge
275,541,1.0,Ridge
276,543,1.0,Ridge
277,544,1.0,Ridge
278,545,1.0,Ridge
279,546,1.0,Ridge
280,547,1.0,Ridge
281,548,1.0,Ridge
282,550,1.0,Ridge
283,551,1.0,Ridge
284,552,1.0,Ridge
285,554,1.0,Ridge
286,557,1.0,Ridge
287,562,1.0,Ridge
288,566,1.0,Ridge
289,567,1.0,Ridge
290,569,1.0,Ridge
291,574,1.0,Ridge
292,576,1.0,Ridge
293,580,1.0,Ridge
294,582,1.0,Ridge
295,585,1.0,Ridge
296,586,1.0,Ridge
297,587,1.0,Ridge
298,589,1.0,Ridge
299,591,1.0,Ridge
300,592,1.0,Ridge
301,595,1.0,Ridge
302,596,1.0,Ridge
303,598,1.0,Ridge
304,602,1.0,Ridge
305,603,1.0,Ridge
306,604,1.0,Ridge
307,605,1.0,Ridge
308,606,1.0,Ridge
309,609,1.0,Ridge
310,611,1.0,Ridge
311,613,1.0,Ridge
312,614,1.0,Ridge
313,616,1.0,Ridge
314,622,1.0,Ridge
315,624,1.0,Ridge
316,625,1.0,Ridge
317,626,1.0,Ridge
318,627,1.0,Ridge
319,629,1.0,Ridge
320,630,1.0,Ridge
321,633,1.0,Ridge
322,634,1.0,Ridge
323,637,1.0,Ridge
324,638,1.0,Ridge
325,639,1.0,Ridge
326,641,1.0,Ridge
327,644,1.0,Ridge
328,645,1.0,Ridge
329,647,1.0,Ridge
330,648,1.0,Ridge
331,650,1.0,Ridge
332,651,1.0,Ridge
333,652,1.0,Ridge
334,653,1.0,Ridge
335,655,1.0,Ridge
336,656,1.0,Ridge
337,658,1.0,Ridge
338,659,1.0,Ridge
339,665,1.0,Ridge
340,667,1.0,Ridge
341,668,1.0,Ridge
342,669,1.0,Ridge
343,670,1.0,Ridge
344,671,1.0,Ridge
345,673,1.0,Ridge
346,675,1.0,Ridge
347,677,1.0,Ridge
348,678,1.0,Ridge
349,679,1.0,Ridge
350,680,1.0,Ridge
351,681,1.0,Ridge
352,684,1.0,Ridge
353,685,1.0,Ridge
354,687,1.0,Ridge
355,688,1.0,Ridge
356,690,1.0,Ridge
357,691,1.0,Ridge
358,700,1.0,Ridge
359,701,1.0,Ridge
360,702,1.0,Ridge
361,703,1.0,Ridge
362,704,1.0,Ridge
363,705,1.0,Ridge
364,706,1.0,Ridge
365,712,1.0,Ridge
366,713,1.0,Ridge
367,714,1.0,Ridge
368,715,1.0,Ridge
369,717,1.0,Ridge
370,719,1.0,Ridge
371,721,1.0,Ridge
372,722,1.0,Ridge
373,723,1.0,Ridge
374,729,1.0,Ridge
375,731,1.0,Ridge
376,737,1.0,Ridge
377,741,1.0,Ridge
378,742,1.0,Ridge
379,746,1.0,Ridge
380,750,1.0,Ridge
381,756,1.0,Ridge
382,758,1.0,Ridge
383,759,1.0,Ridge
384,760,1.0,Ridge
385,766,1.0,Ridge
386,767,1.0,Ridge
387,769,1.0,Ridge
388,770,1.0,Ridge
389,771,1.0,Ridge
390,772,1.0,Ridge
391,773,1.0,Ridge
392,775,1.0,Ridge
393,776,1.0,Ridge
394,777,1.0,Ridge
395,778,1.0,Ridge
396,781,1.0,Ridge
397,782,1.0,Ridge
398,784,1.0,Ridge
399,786,1.0,Ridge
400,787,1.0,Ridge
401,788,1.0,Ridge
402,789,1.0,Ridge
403,790,1.0,Ridge
404,791,1.0,Ridge
405,792,1.0,Ridge
406,796,1.0,Ridge
407,797,1.0,Ridge
408,798,1.0,Ridge
409,801,1.0,Ridge
410,803,1.0,Ridge
411,804,1.0,Ridge
412,805,1.0,Ridge
413,806,1.0,Ridge
414,808,1.0,Ridge
415,809,1.0,Ridge
416,816,1.0,Ridge
417,818,1.0,Ridge
418,824,1.0,Ridge
419,826,1.0,Ridge
420,827,1.0,Ridge
421,828,1.0,Ridge
422,829,1.0,Ridge
423,830,1.0,Ridge
424,831,1.0,Ridge
425,833,1.0,Ridge
426,834,1.0,Ridge
427,835,1.0,Ridge
428,836,1.0,Ridge
429,837,1.0,Ridge
430,839,1.0,Ridge
431,840,1.0,Ridge
432,842,1.0,Ridge
433,843,1.0,Ridge
434,844,1.0,Ridge
435,847,1.0,Ridge
436,848,1.0,Ridge
437,849,1.0,Ridge
438,850,1.0,Ridge
439,851,1.0,Ridge
440,852,1.0,Ridge
441,855,1.0,Ridge
442,861,1.0,Ridge
443,862,1.0,Ridge
444,863,1.0,Ridge
445,866,1.0,Ridge
446,869,1.0,Ridge
447,873,1.0,Ridge
448,875,1.0,Ridge
449,877,1.0,Ridge
450,879,1.0,Ridge
451,880,1.0,Ridge
452,881,1.0,Ridge
453,884,1.0,Ridge
454,885,1.0,Ridge
455,887,1.0,Ridge
456,888,1.0,Ridge
457,890,1.0,Ridge
458,891,1.0,Ridge
459,892,1.0,Ridge
460,894,1.0,Ridge
461,895,1.0,Ridge
462,900,1.0,Ridge
463,905,1.0,Ridge
464,906,1.0,Ridge
465,907,1.0,Ridge
466,908,1.0,Ridge
467,909,1.0,Ridge
468,910,1.0,Ridge
469,911,1.0,Ridge
470,912,1.0,Ridge
471,913,1.0,Ridge
472,915,1.0,Ridge
473,916,1.0,Ridge
474,917,1.0,Ridge
475,919,1.0,Ridge
476,923,1.0,Ridge
477,925,1.0,Ridge
478,927,1.0,Ridge
479,929,1.0,Ridge
480,936,1.0,Ridge
481,939,1.0,Ridge
482,944,1.0,Ridge
483,945,1.0,Ridge
484,949,1.0,Ridge
485,951,1.0,Ridge
486,957,1.0,Ridge
487,961,1.0,Ridge
488,964,1.0,Ridge
489,966,1.0,Ridge
490,968,1.0,Ridge
491,969,1.0,Ridge
492,974,1.0,Ridge
493,976,1.0,Ridge
494,978,1.0,Ridge
495,980,1.0,Ridge
496,981,1.0,Ridge
497,983,1.0,Ridge
498,988,1.0,Ridge
499,989,1.0,Ridge
500,990,1.0,Ridge
501,994,1.0,Ridge
502,996,1.0,Ridge
503,998,1.0,Ridge
504,1000,1.0,Ridge
505,1002,1.0,Ridge
506,1003,1.0,Ridge
507,1005,1.0,Ridge
508,1006,1.0,Ridge
509,1007,1.0,Ridge
510,1008,1.0,Ridge
511,1009,1.0,Ridge
512,1011,1.0,Ridge
513,1015,1.0,Ridge
514,1016,1.0,Ridge
515,1017,1.0,Ridge
516,1018,1.0,Ridge
517,1019,1.0,Ridge
518,1023,1.0,Ridge
519,1024,1.0,Ridge
520,1030,1.0,Ridge
521,1031,1.0,Ridge
522,1038,1.0,Ridge
523,1040,1.0,Ridge
524,1041,1.0,Ridge
525,1042,1.0,Ridge
526,1043,1.0,Ridge
527,1044,1.0,Ridge
528,1047,1.0,Ridge
529,1048,1.0,Ridge
530,1049,1.0,Ridge
531,1052,1.0,Ridge
532,1055,1.0,Ridge
533,1060,1.0,Ridge
534,1061,1.0,Ridge
535,1062,1.0,Ridge
536,1065,1.0,Ridge
537,1067,1.0,Ridge
538,1068,1.0,Ridge
539,1069,1.0,Ridge
540,1071,1.0,Ridge
