,0, Best Global,Best Classifier
0,0,0.9866666666666667,LightGBM
1,4,0.9866666666666667,LightGBM
2,5,0.9866666666666667,LightGBM
3,6,0.9866666666666667,LightGBM
4,8,0.9866666666666667,LightGBM
5,10,0.9866666666666667,LightGBM
6,11,0.9866666666666667,LightGBM
7,14,0.9866666666666667,LightGBM
8,16,0.9866666666666667,LightGBM
9,17,0.9866666666666667,LightGBM
10,18,0.9866666666666667,LightGBM
11,21,0.9866666666666667,LightGBM
12,22,0.9866666666666667,LightGBM
13,23,0.9866666666666667,LightGBM
14,24,0.9866666666666667,LightGBM
15,25,0.9866666666666667,LightGBM
16,27,0.9866666666666667,LightGBM
17,28,0.9866666666666667,LightGBM
18,29,0.9866666666666667,LightGBM
19,30,0.9866666666666667,LightGBM
20,32,0.9866666666666667,LightGBM
21,33,0.9866666666666667,LightGBM
22,36,0.9866666666666667,LightGBM
23,37,0.9866666666666667,LightGBM
24,39,0.9866666666666667,LightGBM
25,42,0.9866666666666667,LightGBM
26,43,0.9866666666666667,LightGBM
27,44,0.9866666666666667,LightGBM
28,47,0.9866666666666667,LightGBM
29,48,0.9866666666666667,LightGBM
30,49,0.9866666666666667,LightGBM
31,51,0.9866666666666667,LightGBM
32,53,0.9866666666666667,LightGBM
33,58,0.9866666666666667,LightGBM
34,60,0.9866666666666667,LightGBM
35,61,0.9866666666666667,LightGBM
36,63,0.9866666666666667,LightGBM
37,65,0.9866666666666667,LightGBM
38,66,0.9866666666666667,LightGBM
39,67,0.9866666666666667,LightGBM
40,68,0.9866666666666667,LightGBM
41,69,0.9866666666666667,LightGBM
42,70,0.9866666666666667,LightGBM
43,71,0.9866666666666667,LightGBM
44,72,0.9866666666666667,LightGBM
45,73,0.9866666666666667,LightGBM
46,74,0.9866666666666667,LightGBM
47,75,0.9866666666666667,LightGBM
48,76,0.9866666666666667,LightGBM
49,77,0.9866666666666667,LightGBM
50,80,0.9866666666666667,LightGBM
51,81,0.9866666666666667,LightGBM
52,82,0.9866666666666667,LightGBM
53,83,0.9866666666666667,LightGBM
54,84,0.9866666666666667,LightGBM
55,86,0.9866666666666667,LightGBM
