,0, Best Global,Best Classifier
0,0,0.9267195767195767,LightGBM
1,1,0.9267195767195767,LightGBM
2,2,0.9267195767195767,LightGBM
3,3,0.9267195767195767,LightGBM
4,4,0.9267195767195767,LightGBM
5,7,0.9267195767195767,LightGBM
6,8,0.9267195767195767,LightGBM
7,9,0.9267195767195767,LightGBM
8,10,0.9267195767195767,LightGBM
9,11,0.9267195767195767,LightGBM
10,14,0.9267195767195767,LightGBM
11,15,0.9267195767195767,LightGBM
12,16,0.9267195767195767,LightGBM
13,17,0.9267195767195767,LightGBM
14,19,0.9267195767195767,LightGBM
15,20,0.9267195767195767,LightGBM
16,23,0.9267195767195767,LightGBM
17,24,0.9267195767195767,LightGBM
18,26,0.9267195767195767,LightGBM
19,27,0.9267195767195767,LightGBM
20,29,0.9267195767195767,LightGBM
21,31,0.9267195767195767,LightGBM
22,32,0.9267195767195767,LightGBM
23,33,0.9267195767195767,LightGBM
24,36,0.9267195767195767,LightGBM
25,37,0.9267195767195767,LightGBM
26,38,0.9267195767195767,LightGBM
27,40,0.9267195767195767,LightGBM
28,43,0.9267195767195767,LightGBM
29,45,0.9267195767195767,LightGBM
30,47,0.9267195767195767,LightGBM
31,52,0.9267195767195767,LightGBM
32,53,0.9267195767195767,LightGBM
33,55,0.9267195767195767,LightGBM
34,58,0.9267195767195767,LightGBM
35,59,0.9267195767195767,LightGBM
36,60,0.9267195767195767,LightGBM
37,61,0.9267195767195767,LightGBM
38,63,0.9267195767195767,LightGBM
39,64,0.9267195767195767,LightGBM
40,65,0.9267195767195767,LightGBM
41,67,0.9267195767195767,LightGBM
42,68,0.9267195767195767,LightGBM
43,70,0.9267195767195767,LightGBM
44,71,0.9267195767195767,LightGBM
45,75,0.9267195767195767,LightGBM
46,76,0.9267195767195767,LightGBM
47,77,0.9267195767195767,LightGBM
48,79,0.9267195767195767,LightGBM
49,80,0.9267195767195767,LightGBM
50,81,0.9267195767195767,LightGBM
51,82,0.9267195767195767,LightGBM
52,84,0.9267195767195767,LightGBM
53,87,0.9267195767195767,LightGBM
54,88,0.9267195767195767,LightGBM
55,89,0.9267195767195767,LightGBM
56,90,0.9267195767195767,LightGBM
57,92,0.9267195767195767,LightGBM
58,94,0.9267195767195767,LightGBM
59,97,0.9267195767195767,LightGBM
60,99,0.9267195767195767,LightGBM
61,101,0.9267195767195767,LightGBM
62,102,0.9267195767195767,LightGBM
63,103,0.9267195767195767,LightGBM
64,105,0.9267195767195767,LightGBM
65,106,0.9267195767195767,LightGBM
66,108,0.9267195767195767,LightGBM
67,109,0.9267195767195767,LightGBM
68,110,0.9267195767195767,LightGBM
69,111,0.9267195767195767,LightGBM
70,112,0.9267195767195767,LightGBM
71,114,0.9267195767195767,LightGBM
72,116,0.9267195767195767,LightGBM
73,117,0.9267195767195767,LightGBM
74,120,0.9267195767195767,LightGBM
75,121,0.9267195767195767,LightGBM
76,123,0.9267195767195767,LightGBM
77,124,0.9267195767195767,LightGBM
78,125,0.9267195767195767,LightGBM
79,126,0.9267195767195767,LightGBM
80,127,0.9267195767195767,LightGBM
81,131,0.9267195767195767,LightGBM
82,135,0.9267195767195767,LightGBM
83,137,0.9267195767195767,LightGBM
84,138,0.9267195767195767,LightGBM
85,140,0.9267195767195767,LightGBM
86,143,0.9267195767195767,LightGBM
87,146,0.9267195767195767,LightGBM
88,151,0.9267195767195767,LightGBM
89,152,0.9267195767195767,LightGBM
90,153,0.9267195767195767,LightGBM
91,154,0.9267195767195767,LightGBM
92,155,0.9267195767195767,LightGBM
93,156,0.9267195767195767,LightGBM
94,158,0.9267195767195767,LightGBM
95,159,0.9267195767195767,LightGBM
96,163,0.9267195767195767,LightGBM
97,164,0.9267195767195767,LightGBM
98,166,0.9267195767195767,LightGBM
99,168,0.9267195767195767,LightGBM
100,173,0.9267195767195767,LightGBM
101,174,0.9267195767195767,LightGBM
102,175,0.9267195767195767,LightGBM
103,176,0.9267195767195767,LightGBM
104,177,0.9267195767195767,LightGBM
105,178,0.9267195767195767,LightGBM
106,179,0.9267195767195767,LightGBM
107,181,0.9267195767195767,LightGBM
108,182,0.9267195767195767,LightGBM
109,184,0.9267195767195767,LightGBM
110,185,0.9267195767195767,LightGBM
111,186,0.9267195767195767,LightGBM
112,189,0.9267195767195767,LightGBM
113,190,0.9267195767195767,LightGBM
114,191,0.9267195767195767,LightGBM
115,192,0.9267195767195767,LightGBM
116,194,0.9267195767195767,LightGBM
117,195,0.9267195767195767,LightGBM
118,196,0.9267195767195767,LightGBM
119,197,0.9267195767195767,LightGBM
120,198,0.9267195767195767,LightGBM
121,199,0.9267195767195767,LightGBM
122,200,0.9267195767195767,LightGBM
123,204,0.9267195767195767,LightGBM
124,206,0.9267195767195767,LightGBM
125,208,0.9267195767195767,LightGBM
126,210,0.9267195767195767,LightGBM
127,212,0.9267195767195767,LightGBM
128,215,0.9267195767195767,LightGBM
129,216,0.9267195767195767,LightGBM
130,217,0.9267195767195767,LightGBM
131,218,0.9267195767195767,LightGBM
132,219,0.9267195767195767,LightGBM
133,220,0.9267195767195767,LightGBM
134,221,0.9267195767195767,LightGBM
135,222,0.9267195767195767,LightGBM
136,223,0.9267195767195767,LightGBM
137,226,0.9267195767195767,LightGBM
138,228,0.9267195767195767,LightGBM
139,230,0.9267195767195767,LightGBM
140,233,0.9267195767195767,LightGBM
141,234,0.9267195767195767,LightGBM
142,235,0.9267195767195767,LightGBM
143,238,0.9267195767195767,LightGBM
144,239,0.9267195767195767,LightGBM
145,240,0.9267195767195767,LightGBM
146,241,0.9267195767195767,LightGBM
147,242,0.9267195767195767,LightGBM
148,243,0.9267195767195767,LightGBM
149,245,0.9267195767195767,LightGBM
150,246,0.9267195767195767,LightGBM
151,250,0.9267195767195767,LightGBM
152,251,0.9267195767195767,LightGBM
153,253,0.9267195767195767,LightGBM
154,256,0.9267195767195767,LightGBM
155,257,0.9267195767195767,LightGBM
156,258,0.9267195767195767,LightGBM
157,262,0.9267195767195767,LightGBM
158,265,0.9267195767195767,LightGBM
159,266,0.9267195767195767,LightGBM
160,268,0.9267195767195767,LightGBM
161,271,0.9267195767195767,LightGBM
162,275,0.9267195767195767,LightGBM
163,276,0.9267195767195767,LightGBM
164,281,0.9267195767195767,LightGBM
165,282,0.9267195767195767,LightGBM
166,284,0.9267195767195767,LightGBM
167,285,0.9267195767195767,LightGBM
168,287,0.9267195767195767,LightGBM
169,290,0.9267195767195767,LightGBM
170,292,0.9267195767195767,LightGBM
171,294,0.9267195767195767,LightGBM
172,297,0.9267195767195767,LightGBM
173,298,0.9267195767195767,LightGBM
174,300,0.9267195767195767,LightGBM
175,301,0.9267195767195767,LightGBM
176,302,0.9267195767195767,LightGBM
177,303,0.9267195767195767,LightGBM
178,305,0.9267195767195767,LightGBM
179,306,0.9267195767195767,LightGBM
180,307,0.9267195767195767,LightGBM
181,309,0.9267195767195767,LightGBM
182,310,0.9267195767195767,LightGBM
183,311,0.9267195767195767,LightGBM
184,315,0.9267195767195767,LightGBM
185,316,0.9267195767195767,LightGBM
186,317,0.9267195767195767,LightGBM
187,318,0.9267195767195767,LightGBM
188,319,0.9267195767195767,LightGBM
189,320,0.9267195767195767,LightGBM
190,321,0.9267195767195767,LightGBM
191,324,0.9267195767195767,LightGBM
192,325,0.9267195767195767,LightGBM
193,326,0.9267195767195767,LightGBM
194,327,0.9267195767195767,LightGBM
195,329,0.9267195767195767,LightGBM
196,330,0.9267195767195767,LightGBM
197,332,0.9267195767195767,LightGBM
198,334,0.9267195767195767,LightGBM
199,335,0.9267195767195767,LightGBM
200,337,0.9267195767195767,LightGBM
201,338,0.9267195767195767,LightGBM
202,340,0.9267195767195767,LightGBM
203,341,0.9267195767195767,LightGBM
204,342,0.9267195767195767,LightGBM
205,343,0.9267195767195767,LightGBM
206,344,0.9267195767195767,LightGBM
207,347,0.9267195767195767,LightGBM
208,348,0.9267195767195767,LightGBM
209,349,0.9267195767195767,LightGBM
210,350,0.9267195767195767,LightGBM
211,351,0.9267195767195767,LightGBM
212,352,0.9267195767195767,LightGBM
213,353,0.9267195767195767,LightGBM
214,355,0.9267195767195767,LightGBM
215,356,0.9267195767195767,LightGBM
216,358,0.9267195767195767,LightGBM
217,359,0.9267195767195767,LightGBM
218,360,0.9267195767195767,LightGBM
219,361,0.9267195767195767,LightGBM
220,363,0.9267195767195767,LightGBM
221,364,0.9267195767195767,LightGBM
222,365,0.9267195767195767,LightGBM
223,368,0.9267195767195767,LightGBM
224,369,0.9267195767195767,LightGBM
225,370,0.9267195767195767,LightGBM
226,372,0.9267195767195767,LightGBM
227,376,0.9267195767195767,LightGBM
228,379,0.9267195767195767,LightGBM
229,382,0.9267195767195767,LightGBM
230,383,0.9267195767195767,LightGBM
231,384,0.9267195767195767,LightGBM
232,385,0.9267195767195767,LightGBM
233,386,0.9267195767195767,LightGBM
234,387,0.9267195767195767,LightGBM
235,390,0.9267195767195767,LightGBM
