,0, Best Global,Best Classifier
0,0,0.9269841269841269,LightGBM
1,1,0.9269841269841269,LightGBM
2,2,0.9269841269841269,LightGBM
3,4,0.9269841269841269,LightGBM
4,8,0.9269841269841269,LightGBM
5,9,0.9269841269841269,LightGBM
6,10,0.9269841269841269,LightGBM
7,12,0.9269841269841269,LightGBM
8,13,0.9269841269841269,LightGBM
9,14,0.9269841269841269,LightGBM
10,15,0.9269841269841269,LightGBM
11,16,0.9269841269841269,LightGBM
12,17,0.9269841269841269,LightGBM
13,18,0.9269841269841269,LightGBM
14,19,0.9269841269841269,LightGBM
15,22,0.9269841269841269,LightGBM
16,23,0.9269841269841269,LightGBM
17,24,0.9269841269841269,LightGBM
18,25,0.9269841269841269,LightGBM
19,27,0.9269841269841269,LightGBM
20,28,0.9269841269841269,LightGBM
21,30,0.9269841269841269,LightGBM
22,31,0.9269841269841269,LightGBM
23,32,0.9269841269841269,LightGBM
24,34,0.9269841269841269,LightGBM
25,35,0.9269841269841269,LightGBM
26,36,0.9269841269841269,LightGBM
27,38,0.9269841269841269,LightGBM
28,39,0.9269841269841269,LightGBM
29,40,0.9269841269841269,LightGBM
30,42,0.9269841269841269,LightGBM
31,43,0.9269841269841269,LightGBM
32,46,0.9269841269841269,LightGBM
33,47,0.9269841269841269,LightGBM
34,48,0.9269841269841269,LightGBM
35,51,0.9269841269841269,LightGBM
36,52,0.9269841269841269,LightGBM
37,53,0.9269841269841269,LightGBM
38,54,0.9269841269841269,LightGBM
39,58,0.9269841269841269,LightGBM
40,60,0.9269841269841269,LightGBM
41,61,0.9269841269841269,LightGBM
42,62,0.9269841269841269,LightGBM
43,63,0.9269841269841269,LightGBM
44,64,0.9269841269841269,LightGBM
45,66,0.9269841269841269,LightGBM
46,68,0.9269841269841269,LightGBM
47,70,0.9269841269841269,LightGBM
48,74,0.9269841269841269,LightGBM
49,76,0.9269841269841269,LightGBM
50,78,0.9269841269841269,LightGBM
51,80,0.9269841269841269,LightGBM
52,81,0.9269841269841269,LightGBM
53,82,0.9269841269841269,LightGBM
54,83,0.9269841269841269,LightGBM
55,84,0.9269841269841269,LightGBM
56,87,0.9269841269841269,LightGBM
57,88,0.9269841269841269,LightGBM
58,89,0.9269841269841269,LightGBM
59,90,0.9269841269841269,LightGBM
60,91,0.9269841269841269,LightGBM
61,94,0.9269841269841269,LightGBM
62,95,0.9269841269841269,LightGBM
63,99,0.9269841269841269,LightGBM
64,101,0.9269841269841269,LightGBM
65,104,0.9269841269841269,LightGBM
66,105,0.9269841269841269,LightGBM
67,106,0.9269841269841269,LightGBM
68,108,0.9269841269841269,LightGBM
69,110,0.9269841269841269,LightGBM
70,111,0.9269841269841269,LightGBM
71,112,0.9269841269841269,LightGBM
72,113,0.9269841269841269,LightGBM
73,114,0.9269841269841269,LightGBM
74,115,0.9269841269841269,LightGBM
75,116,0.9269841269841269,LightGBM
76,117,0.9269841269841269,LightGBM
77,118,0.9269841269841269,LightGBM
78,119,0.9269841269841269,LightGBM
79,120,0.9269841269841269,LightGBM
80,121,0.9269841269841269,LightGBM
81,122,0.9269841269841269,LightGBM
82,123,0.9269841269841269,LightGBM
83,124,0.9269841269841269,LightGBM
84,126,0.9269841269841269,LightGBM
85,127,0.9269841269841269,LightGBM
86,128,0.9269841269841269,LightGBM
87,129,0.9269841269841269,LightGBM
88,130,0.9269841269841269,LightGBM
89,132,0.9269841269841269,LightGBM
90,133,0.9269841269841269,LightGBM
91,135,0.9269841269841269,LightGBM
92,136,0.9269841269841269,LightGBM
93,137,0.9269841269841269,LightGBM
94,138,0.9269841269841269,LightGBM
95,139,0.9269841269841269,LightGBM
96,140,0.9269841269841269,LightGBM
97,141,0.9269841269841269,LightGBM
98,142,0.9269841269841269,LightGBM
99,143,0.9269841269841269,LightGBM
100,144,0.9269841269841269,LightGBM
101,145,0.9269841269841269,LightGBM
102,146,0.9269841269841269,LightGBM
103,147,0.9269841269841269,LightGBM
104,148,0.9269841269841269,LightGBM
105,149,0.9269841269841269,LightGBM
106,150,0.9269841269841269,LightGBM
107,152,0.9269841269841269,LightGBM
108,153,0.9269841269841269,LightGBM
109,154,0.9269841269841269,LightGBM
110,156,0.9269841269841269,LightGBM
111,157,0.9269841269841269,LightGBM
112,158,0.9269841269841269,LightGBM
113,159,0.9269841269841269,LightGBM
114,160,0.9269841269841269,LightGBM
115,162,0.9269841269841269,LightGBM
116,163,0.9269841269841269,LightGBM
117,164,0.9269841269841269,LightGBM
118,166,0.9269841269841269,LightGBM
119,167,0.9269841269841269,LightGBM
120,168,0.9269841269841269,LightGBM
121,169,0.9269841269841269,LightGBM
122,170,0.9269841269841269,LightGBM
123,171,0.9269841269841269,LightGBM
124,173,0.9269841269841269,LightGBM
125,177,0.9269841269841269,LightGBM
126,178,0.9269841269841269,LightGBM
127,180,0.9269841269841269,LightGBM
128,181,0.9269841269841269,LightGBM
129,182,0.9269841269841269,LightGBM
130,186,0.9269841269841269,LightGBM
131,187,0.9269841269841269,LightGBM
132,189,0.9269841269841269,LightGBM
133,191,0.9269841269841269,LightGBM
134,193,0.9269841269841269,LightGBM
135,197,0.9269841269841269,LightGBM
136,198,0.9269841269841269,LightGBM
137,199,0.9269841269841269,LightGBM
138,200,0.9269841269841269,LightGBM
139,202,0.9269841269841269,LightGBM
140,203,0.9269841269841269,LightGBM
141,204,0.9269841269841269,LightGBM
142,205,0.9269841269841269,LightGBM
143,208,0.9269841269841269,LightGBM
144,209,0.9269841269841269,LightGBM
145,210,0.9269841269841269,LightGBM
146,211,0.9269841269841269,LightGBM
147,212,0.9269841269841269,LightGBM
148,213,0.9269841269841269,LightGBM
149,214,0.9269841269841269,LightGBM
150,215,0.9269841269841269,LightGBM
151,216,0.9269841269841269,LightGBM
152,219,0.9269841269841269,LightGBM
153,220,0.9269841269841269,LightGBM
154,221,0.9269841269841269,LightGBM
155,222,0.9269841269841269,LightGBM
156,230,0.9269841269841269,LightGBM
157,231,0.9269841269841269,LightGBM
158,232,0.9269841269841269,LightGBM
159,234,0.9269841269841269,LightGBM
160,235,0.9269841269841269,LightGBM
161,236,0.9269841269841269,LightGBM
162,239,0.9269841269841269,LightGBM
163,240,0.9269841269841269,LightGBM
164,241,0.9269841269841269,LightGBM
165,242,0.9269841269841269,LightGBM
166,243,0.9269841269841269,LightGBM
167,244,0.9269841269841269,LightGBM
168,245,0.9269841269841269,LightGBM
169,248,0.9269841269841269,LightGBM
170,250,0.9269841269841269,LightGBM
171,251,0.9269841269841269,LightGBM
172,253,0.9269841269841269,LightGBM
173,254,0.9269841269841269,LightGBM
174,257,0.9269841269841269,LightGBM
175,258,0.9269841269841269,LightGBM
176,259,0.9269841269841269,LightGBM
177,261,0.9269841269841269,LightGBM
178,263,0.9269841269841269,LightGBM
179,264,0.9269841269841269,LightGBM
180,266,0.9269841269841269,LightGBM
181,267,0.9269841269841269,LightGBM
182,268,0.9269841269841269,LightGBM
183,270,0.9269841269841269,LightGBM
