,0, Best Global,Best Classifier
0,2,1.0,Ridge
1,3,1.0,Ridge
2,4,1.0,Ridge
3,5,1.0,Ridge
4,6,1.0,Ridge
5,8,1.0,Ridge
6,10,1.0,Ridge
7,11,1.0,Ridge
8,14,1.0,Ridge
9,20,1.0,Ridge
10,24,1.0,Ridge
11,26,1.0,Ridge
12,30,1.0,Ridge
13,34,1.0,Ridge
14,37,1.0,Ridge
15,38,1.0,Ridge
16,40,1.0,Ridge
17,42,1.0,Ridge
18,44,1.0,Ridge
19,46,1.0,Ridge
20,50,1.0,Ridge
21,51,1.0,Ridge
22,53,1.0,Ridge
23,54,1.0,Ridge
24,55,1.0,Ridge
25,57,1.0,Ridge
26,59,1.0,Ridge
27,60,1.0,Ridge
28,61,1.0,Ridge
29,62,1.0,Ridge
30,65,1.0,Ridge
31,66,1.0,Ridge
32,67,1.0,Ridge
33,69,1.0,Ridge
34,70,1.0,Ridge
35,71,1.0,Ridge
36,75,1.0,Ridge
37,76,1.0,Ridge
38,78,1.0,Ridge
39,80,1.0,Ridge
40,82,1.0,Ridge
41,83,1.0,Ridge
42,84,1.0,Ridge
43,85,1.0,Ridge
44,88,1.0,Ridge
45,92,1.0,Ridge
46,93,1.0,Ridge
47,96,1.0,Ridge
48,97,1.0,Ridge
49,99,1.0,Ridge
50,104,1.0,Ridge
51,108,1.0,Ridge
52,109,1.0,Ridge
53,111,1.0,Ridge
54,117,1.0,Ridge
55,118,1.0,Ridge
56,121,1.0,Ridge
57,125,1.0,Ridge
58,126,1.0,Ridge
59,128,1.0,Ridge
60,129,1.0,Ridge
61,137,1.0,Ridge
62,138,1.0,Ridge
63,140,1.0,Ridge
64,142,1.0,Ridge
65,143,1.0,Ridge
66,144,1.0,Ridge
67,148,1.0,Ridge
68,150,1.0,Ridge
69,152,1.0,Ridge
70,153,1.0,Ridge
71,161,1.0,Ridge
72,162,1.0,Ridge
73,163,1.0,Ridge
74,164,1.0,Ridge
75,165,1.0,Ridge
76,170,1.0,Ridge
77,171,1.0,Ridge
78,175,1.0,Ridge
79,179,1.0,Ridge
80,181,1.0,Ridge
81,182,1.0,Ridge
82,183,1.0,Ridge
83,185,1.0,Ridge
84,186,1.0,Ridge
85,187,1.0,Ridge
86,190,1.0,Ridge
87,191,1.0,Ridge
88,192,1.0,Ridge
89,193,1.0,Ridge
90,195,1.0,Ridge
91,196,1.0,Ridge
92,197,1.0,Ridge
93,198,1.0,Ridge
94,199,1.0,Ridge
95,200,1.0,Ridge
96,201,1.0,Ridge
97,202,1.0,Ridge
98,204,1.0,Ridge
99,208,1.0,Ridge
100,209,1.0,Ridge
101,210,1.0,Ridge
102,212,1.0,Ridge
103,216,1.0,Ridge
104,217,1.0,Ridge
105,219,1.0,Ridge
106,221,1.0,Ridge
107,229,1.0,Ridge
108,231,1.0,Ridge
109,233,1.0,Ridge
110,234,1.0,Ridge
111,238,1.0,Ridge
112,239,1.0,Ridge
113,245,1.0,Ridge
114,248,1.0,Ridge
115,249,1.0,Ridge
116,251,1.0,Ridge
117,253,1.0,Ridge
118,254,1.0,Ridge
119,259,1.0,Ridge
120,260,1.0,Ridge
121,261,1.0,Ridge
122,262,1.0,Ridge
123,265,1.0,Ridge
124,273,1.0,Ridge
125,275,1.0,Ridge
126,279,1.0,Ridge
127,280,1.0,Ridge
128,281,1.0,Ridge
129,282,1.0,Ridge
130,283,1.0,Ridge
131,288,1.0,Ridge
132,289,1.0,Ridge
133,290,1.0,Ridge
134,291,1.0,Ridge
135,294,1.0,Ridge
136,295,1.0,Ridge
137,296,1.0,Ridge
138,298,1.0,Ridge
139,299,1.0,Ridge
140,301,1.0,Ridge
141,302,1.0,Ridge
142,305,1.0,Ridge
143,307,1.0,Ridge
144,308,1.0,Ridge
145,309,1.0,Ridge
146,310,1.0,Ridge
147,312,1.0,Ridge
148,313,1.0,Ridge
149,314,1.0,Ridge
150,315,1.0,Ridge
151,316,1.0,Ridge
152,325,1.0,Ridge
153,326,1.0,Ridge
154,328,1.0,Ridge
155,329,1.0,Ridge
156,330,1.0,Ridge
157,331,1.0,Ridge
158,333,1.0,Ridge
159,334,1.0,Ridge
160,335,1.0,Ridge
161,336,1.0,Ridge
162,337,1.0,Ridge
163,340,1.0,Ridge
164,341,1.0,Ridge
165,343,1.0,Ridge
166,344,1.0,Ridge
167,345,1.0,Ridge
168,347,1.0,Ridge
169,349,1.0,Ridge
170,350,1.0,Ridge
171,352,1.0,Ridge
172,354,1.0,Ridge
173,356,1.0,Ridge
174,358,1.0,Ridge
175,360,1.0,Ridge
176,361,1.0,Ridge
177,364,1.0,Ridge
178,365,1.0,Ridge
179,368,1.0,Ridge
180,370,1.0,Ridge
181,371,1.0,Ridge
182,372,1.0,Ridge
183,373,1.0,Ridge
184,374,1.0,Ridge
185,376,1.0,Ridge
186,380,1.0,Ridge
187,381,1.0,Ridge
188,382,1.0,Ridge
189,383,1.0,Ridge
190,384,1.0,Ridge
191,386,1.0,Ridge
192,387,1.0,Ridge
193,388,1.0,Ridge
194,389,1.0,Ridge
195,390,1.0,Ridge
196,393,1.0,Ridge
197,397,1.0,Ridge
198,398,1.0,Ridge
199,402,1.0,Ridge
200,403,1.0,Ridge
201,404,1.0,Ridge
202,405,1.0,Ridge
203,406,1.0,Ridge
204,408,1.0,Ridge
205,409,1.0,Ridge
206,410,1.0,Ridge
207,411,1.0,Ridge
208,412,1.0,Ridge
209,413,1.0,Ridge
210,415,1.0,Ridge
211,416,1.0,Ridge
212,417,1.0,Ridge
213,419,1.0,Ridge
214,420,1.0,Ridge
215,422,1.0,Ridge
216,423,1.0,Ridge
217,426,1.0,Ridge
218,427,1.0,Ridge
219,428,1.0,Ridge
220,430,1.0,Ridge
221,431,1.0,Ridge
222,432,1.0,Ridge
223,433,1.0,Ridge
224,434,1.0,Ridge
225,437,1.0,Ridge
226,440,1.0,Ridge
227,441,1.0,Ridge
228,442,1.0,Ridge
229,450,1.0,Ridge
230,452,1.0,Ridge
231,453,1.0,Ridge
232,456,1.0,Ridge
233,459,1.0,Ridge
234,460,1.0,Ridge
235,461,1.0,Ridge
236,463,1.0,Ridge
237,465,1.0,Ridge
238,468,1.0,Ridge
239,472,1.0,Ridge
240,477,1.0,Ridge
241,479,1.0,Ridge
242,482,1.0,Ridge
243,483,1.0,Ridge
244,484,1.0,Ridge
245,485,1.0,Ridge
246,487,1.0,Ridge
247,488,1.0,Ridge
248,490,1.0,Ridge
249,491,1.0,Ridge
250,492,1.0,Ridge
