,0, Best Global,Best Classifier
0,0,1.0,Ridge
1,1,1.0,Ridge
2,3,1.0,Ridge
3,4,1.0,Ridge
4,5,1.0,Ridge
5,6,1.0,Ridge
6,8,1.0,Ridge
7,9,1.0,Ridge
8,10,1.0,Ridge
9,11,1.0,Ridge
10,12,1.0,Ridge
11,14,1.0,Ridge
12,15,1.0,Ridge
13,16,1.0,Ridge
14,18,1.0,Ridge
15,19,1.0,Ridge
16,20,1.0,Ridge
17,21,1.0,Ridge
18,23,1.0,Ridge
19,27,1.0,Ridge
20,28,1.0,Ridge
21,29,1.0,Ridge
22,30,1.0,Ridge
23,33,1.0,Ridge
24,38,1.0,Ridge
25,39,1.0,Ridge
26,40,1.0,Ridge
27,41,1.0,Ridge
28,43,1.0,Ridge
29,44,1.0,Ridge
30,45,1.0,Ridge
31,46,1.0,Ridge
32,47,1.0,Ridge
33,48,1.0,Ridge
34,50,1.0,Ridge
35,51,1.0,Ridge
36,53,1.0,Ridge
37,54,1.0,Ridge
38,55,1.0,Ridge
39,57,1.0,Ridge
40,60,1.0,Ridge
41,61,1.0,Ridge
42,62,1.0,Ridge
43,63,1.0,Ridge
44,65,1.0,Ridge
45,66,1.0,Ridge
46,67,1.0,Ridge
47,68,1.0,Ridge
48,69,1.0,Ridge
49,71,1.0,Ridge
50,72,1.0,Ridge
51,75,1.0,Ridge
52,76,1.0,Ridge
53,77,1.0,Ridge
54,79,1.0,Ridge
55,80,1.0,Ridge
56,82,1.0,Ridge
57,84,1.0,Ridge
58,85,1.0,Ridge
59,87,1.0,Ridge
60,88,1.0,Ridge
61,89,1.0,Ridge
62,90,1.0,Ridge
63,91,1.0,Ridge
64,94,1.0,Ridge
65,95,1.0,Ridge
66,96,1.0,Ridge
67,97,1.0,Ridge
68,99,1.0,Ridge
69,102,1.0,Ridge
70,103,1.0,Ridge
71,104,1.0,Ridge
72,105,1.0,Ridge
73,106,1.0,Ridge
74,107,1.0,Ridge
75,108,1.0,Ridge
76,109,1.0,Ridge
77,110,1.0,Ridge
78,112,1.0,Ridge
79,113,1.0,Ridge
80,114,1.0,Ridge
81,116,1.0,Ridge
82,118,1.0,Ridge
83,119,1.0,Ridge
84,120,1.0,Ridge
85,123,1.0,Ridge
86,124,1.0,Ridge
87,125,1.0,Ridge
88,126,1.0,Ridge
89,128,1.0,Ridge
90,130,1.0,Ridge
91,133,1.0,Ridge
92,134,1.0,Ridge
93,136,1.0,Ridge
94,137,1.0,Ridge
95,138,1.0,Ridge
96,140,1.0,Ridge
97,141,1.0,Ridge
98,142,1.0,Ridge
99,143,1.0,Ridge
100,144,1.0,Ridge
101,145,1.0,Ridge
102,147,1.0,Ridge
103,149,1.0,Ridge
104,151,1.0,Ridge
105,152,1.0,Ridge
106,154,1.0,Ridge
107,155,1.0,Ridge
108,156,1.0,Ridge
109,158,1.0,Ridge
110,159,1.0,Ridge
111,160,1.0,Ridge
112,161,1.0,Ridge
113,162,1.0,Ridge
114,165,1.0,Ridge
115,166,1.0,Ridge
116,168,1.0,Ridge
117,169,1.0,Ridge
118,170,1.0,Ridge
119,171,1.0,Ridge
120,177,1.0,Ridge
121,178,1.0,Ridge
122,179,1.0,Ridge
123,180,1.0,Ridge
124,181,1.0,Ridge
125,182,1.0,Ridge
126,183,1.0,Ridge
127,184,1.0,Ridge
128,185,1.0,Ridge
129,186,1.0,Ridge
130,188,1.0,Ridge
131,192,1.0,Ridge
132,194,1.0,Ridge
133,196,1.0,Ridge
134,197,1.0,Ridge
135,199,1.0,Ridge
136,201,1.0,Ridge
137,202,1.0,Ridge
138,203,1.0,Ridge
139,206,1.0,Ridge
140,207,1.0,Ridge
141,209,1.0,Ridge
142,211,1.0,Ridge
143,212,1.0,Ridge
144,217,1.0,Ridge
145,221,1.0,Ridge
146,224,1.0,Ridge
147,225,1.0,Ridge
148,226,1.0,Ridge
149,228,1.0,Ridge
150,229,1.0,Ridge
151,230,1.0,Ridge
152,231,1.0,Ridge
153,233,1.0,Ridge
154,235,1.0,Ridge
155,236,1.0,Ridge
156,237,1.0,Ridge
157,238,1.0,Ridge
158,240,1.0,Ridge
159,242,1.0,Ridge
160,244,1.0,Ridge
161,245,1.0,Ridge
162,247,1.0,Ridge
163,248,1.0,Ridge
164,249,1.0,Ridge
165,250,1.0,Ridge
166,251,1.0,Ridge
167,252,1.0,Ridge
168,253,1.0,Ridge
169,254,1.0,Ridge
170,255,1.0,Ridge
171,256,1.0,Ridge
172,257,1.0,Ridge
173,261,1.0,Ridge
174,262,1.0,Ridge
175,263,1.0,Ridge
176,265,1.0,Ridge
177,266,1.0,Ridge
178,269,1.0,Ridge
179,271,1.0,Ridge
180,273,1.0,Ridge
181,275,1.0,Ridge
182,276,1.0,Ridge
183,277,1.0,Ridge
184,278,1.0,Ridge
185,279,1.0,Ridge
186,280,1.0,Ridge
187,283,1.0,Ridge
188,284,1.0,Ridge
189,285,1.0,Ridge
190,286,1.0,Ridge
191,287,1.0,Ridge
192,288,1.0,Ridge
193,289,1.0,Ridge
194,290,1.0,Ridge
195,291,1.0,Ridge
196,292,1.0,Ridge
197,295,1.0,Ridge
198,296,1.0,Ridge
199,297,1.0,Ridge
200,300,1.0,Ridge
201,301,1.0,Ridge
202,302,1.0,Ridge
203,303,1.0,Ridge
204,304,1.0,Ridge
205,305,1.0,Ridge
206,306,1.0,Ridge
207,307,1.0,Ridge
208,308,1.0,Ridge
209,309,1.0,Ridge
210,311,1.0,Ridge
211,313,1.0,Ridge
212,315,1.0,Ridge
213,317,1.0,Ridge
214,318,1.0,Ridge
215,319,1.0,Ridge
216,321,1.0,Ridge
217,322,1.0,Ridge
218,323,1.0,Ridge
219,324,1.0,Ridge
220,325,1.0,Ridge
221,326,1.0,Ridge
222,327,1.0,Ridge
223,329,1.0,Ridge
224,330,1.0,Ridge
225,332,1.0,Ridge
226,334,1.0,Ridge
227,336,1.0,Ridge
228,338,1.0,Ridge
229,339,1.0,Ridge
230,342,1.0,Ridge
231,344,1.0,Ridge
232,345,1.0,Ridge
233,346,1.0,Ridge
234,348,1.0,Ridge
235,349,1.0,Ridge
236,353,1.0,Ridge
237,354,1.0,Ridge
238,355,1.0,Ridge
239,357,1.0,Ridge
240,358,1.0,Ridge
241,359,1.0,Ridge
242,361,1.0,Ridge
243,362,1.0,Ridge
244,363,1.0,Ridge
245,364,1.0,Ridge
246,365,1.0,Ridge
247,367,1.0,Ridge
248,368,1.0,Ridge
249,369,1.0,Ridge
250,370,1.0,Ridge
251,371,1.0,Ridge
252,375,1.0,Ridge
253,376,1.0,Ridge
254,377,1.0,Ridge
255,378,1.0,Ridge
256,380,1.0,Ridge
257,381,1.0,Ridge
258,385,1.0,Ridge
259,386,1.0,Ridge
260,387,1.0,Ridge
261,390,1.0,Ridge
262,392,1.0,Ridge
263,393,1.0,Ridge
264,394,1.0,Ridge
265,395,1.0,Ridge
266,396,1.0,Ridge
267,397,1.0,Ridge
268,399,1.0,Ridge
269,400,1.0,Ridge
270,401,1.0,Ridge
271,404,1.0,Ridge
272,405,1.0,Ridge
273,406,1.0,Ridge
274,407,1.0,Ridge
275,408,1.0,Ridge
276,410,1.0,Ridge
277,411,1.0,Ridge
