,0,ACC
0,4356.0,0.9723809523809525
1,4174.0,0.9723809523809525
2,4528.0,0.9723809523809525
3,4496.0,0.959047619047619
4,4344.0,0.9723809523809525
5,4470.0,0.9723809523809525
6,4346.0,0.9866666666666667
7,4491.0,0.9723809523809525
8,4263.0,0.9714285714285715
9,4618.0,0.9723809523809525
